Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer IDV,Chrome 127.0.0.0,,,13-08-2024 09:56:52,13-08-2024 09:58:09,1m - 17.210s,PASSED
,,,,,,,
Test Cases/TC02_Customer_Idv,Chrome 127.0.0.0,Scenario 2 : Take NRIC from customer idv table that has done fully ekyc,,13-08-2024 09:56:52,13-08-2024 09:58:09,1m - 16.863s,PASSED
statreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Member Onboarding Status,,13-08-2024 09:56:53,13-08-2024 09:56:53,0.075s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,13-08-2024 09:56:53,13-08-2024 09:56:53,0.005s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,13-08-2024 09:56:53,13-08-2024 09:56:53,0.004s,PASSED
"response4 = sendRequest(findTestObject(""EKYC Flow/Member Onboarding Status"", [""stat_req_id"":statreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,13-08-2024 09:56:53,13-08-2024 09:56:56,2.678s,PASSED
println(response4.getResponseBodyContent()),Chrome 127.0.0.0,,,13-08-2024 09:56:56,13-08-2024 09:56:56,0.014s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,13-08-2024 09:56:56,13-08-2024 09:56:56,0.348s,PASSED
"println(verifyElementPropertyValue(response4, ""exists"", ""true""))",Chrome 127.0.0.0,,,13-08-2024 09:56:56,13-08-2024 09:56:56,0.130s,PASSED
exreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Member Existence Check,,13-08-2024 09:56:56,13-08-2024 09:56:56,0.004s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,13-08-2024 09:56:56,13-08-2024 09:56:56,0.005s,PASSED
"response5 = sendRequest(findTestObject(""EKYC Flow/Member Existence Check"", [""ex_loan_id"":custloan_id, ""ex_req_id"":exreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,13-08-2024 09:56:56,13-08-2024 09:56:57,0.691s,PASSED
println(response5.getResponseBodyContent()),Chrome 127.0.0.0,,,13-08-2024 09:56:57,13-08-2024 09:56:57,0.005s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,13-08-2024 09:56:57,13-08-2024 09:56:57,0.005s,PASSED
"println(verifyElementPropertyValue(response5, ""exists"", ""true""))",Chrome 127.0.0.0,,,13-08-2024 09:56:57,13-08-2024 09:56:57,0.094s,PASSED
"println(""**************MEMBER EXISTENCE PASSED**************"")",Chrome 127.0.0.0,,,13-08-2024 09:56:57,13-08-2024 09:56:57,0.001s,PASSED
custreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Customer Risk Rating,,13-08-2024 09:56:57,13-08-2024 09:56:57,0.003s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,13-08-2024 09:56:57,13-08-2024 09:56:57,0.002s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,13-08-2024 09:56:57,13-08-2024 09:56:57,0.002s,PASSED
"response1 = sendRequest(findTestObject(""EKYC Flow/Customer Risk Rating"", [""cust_req_id"":custreq_id, ""cust_loan_id"":custloan_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,13-08-2024 09:56:57,13-08-2024 09:56:59,1.588s,PASSED
println(response1.getResponseBodyContent()),Chrome 127.0.0.0,,,13-08-2024 09:56:59,13-08-2024 09:56:59,0.004s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,13-08-2024 09:56:59,13-08-2024 09:56:59,0.007s,PASSED
"println(verifyElementPropertyValue(response1, ""evaluationStatus"", ""Approve""))",Chrome 127.0.0.0,,,13-08-2024 09:56:59,13-08-2024 09:56:59,0.064s,PASSED
"println(""**************CUSTOMER RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,13-08-2024 09:56:59,13-08-2024 09:56:59,0.003s,PASSED
