Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(response5.getResponseBodyContent()),Chrome 127.0.0.0,,,15-08-2024 11:12:35,15-08-2024 11:12:35,0.004s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,15-08-2024 11:12:35,15-08-2024 11:12:35,0.009s,PASSED
"println(verifyElementPropertyValue(response5, ""exists"", ""true""))",Chrome 127.0.0.0,,,15-08-2024 11:12:35,15-08-2024 11:12:35,0.102s,PASSED
"println(""**************MEMBER EXISTENCE PASSED**************"")",Chrome 127.0.0.0,,,15-08-2024 11:12:35,15-08-2024 11:12:35,0.002s,PASSED
custreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Customer Risk Rating,,15-08-2024 11:12:35,15-08-2024 11:12:35,0.001s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,15-08-2024 11:12:35,15-08-2024 11:12:35,0.002s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,15-08-2024 11:12:35,15-08-2024 11:12:35,0.005s,PASSED
"response1 = sendRequest(findTestObject(""EKYC Flow/Customer Risk Rating"", [""cust_req_id"":custreq_id, ""cust_loan_id"":custloan_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,15-08-2024 11:12:35,15-08-2024 11:12:38,3.561s,PASSED
println(response1.getResponseBodyContent()),Chrome 127.0.0.0,,,15-08-2024 11:12:38,15-08-2024 11:12:38,0.010s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,15-08-2024 11:12:38,15-08-2024 11:12:38,0.006s,PASSED
"println(verifyElementPropertyValue(response1, ""evaluationStatus"", ""Approve""))",Chrome 127.0.0.0,,,15-08-2024 11:12:38,15-08-2024 11:12:38,0.056s,PASSED
"println(""**************CUSTOMER RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,15-08-2024 11:12:38,15-08-2024 11:12:38,0.002s,PASSED
indreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Industry Risk Rating,,15-08-2024 11:12:38,15-08-2024 11:12:38,0.001s,PASSED
"response2 = sendRequest(findTestObject(""EKYC Flow/Industry Risk Rating"", [""ind_loan_id"":custloan_id, ""ind_req_id"":indreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,15-08-2024 11:12:38,15-08-2024 11:12:40,2.088s,PASSED
println(response2.getResponseBodyContent()),Chrome 127.0.0.0,,,15-08-2024 11:12:40,15-08-2024 11:12:40,0.011s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,15-08-2024 11:12:40,15-08-2024 11:12:40,0.006s,PASSED
"println(verifyElementPropertyValue(response2, ""riskAssessmentType"", ""PROHIBITED_INDUSTRY""))",Chrome 127.0.0.0,,,15-08-2024 11:12:40,15-08-2024 11:12:40,0.067s,PASSED
"println(verifyElementPropertyValue(response2, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,15-08-2024 11:12:40,15-08-2024 11:12:41,0.056s,PASSED
"println(""**************INDUSTRY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,15-08-2024 11:12:41,15-08-2024 11:12:41,0.004s,PASSED
comreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Company Risk Rating,,15-08-2024 11:12:41,15-08-2024 11:12:41,0.004s,PASSED
"response3 = sendRequest(findTestObject(""EKYC Flow/Company Risk Rating"", [""com_loan_id"":custloan_id, ""com_req_id"":comreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,15-08-2024 11:12:41,15-08-2024 11:12:42,1.063s,PASSED
println(response3.getResponseBodyContent()),Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.005s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.005s,PASSED
"println(verifyElementPropertyValue(response3, ""riskAssessmentType"", ""COMPANY_RISK""))",Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.085s,PASSED
"println(verifyElementPropertyValue(response3, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.063s,PASSED
"println(""**************COMPANY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.001s,PASSED
ekycreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Fully EKYC,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.017s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.005s,PASSED
"response6 = sendRequest(findTestObject(""EKYC Flow/Fully EKYC"", [""ekyc_loan_id"":custloan_id, ""ekyc_req_id"":ekycreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.517s,PASSED
println(response6.getResponseBodyContent()),Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.004s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.003s,PASSED
"web = getElementPropertyValue(response6, ""webUrl"")",Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.055s,PASSED
println(web),Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:42,0.002s,PASSED
openBrowser(web),Chrome 127.0.0.0,,,15-08-2024 11:12:42,15-08-2024 11:12:53,10.807s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Start verification(fully)/button_Start""))",Chrome 127.0.0.0,,,15-08-2024 11:12:53,15-08-2024 11:12:54,0.803s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Choose an upload method(fully)/button_Continue on mobile""))",Chrome 127.0.0.0,,,15-08-2024 11:12:54,15-08-2024 11:12:56,1.836s,PASSED
delay(120),Chrome 127.0.0.0,,,15-08-2024 11:12:56,15-08-2024 11:14:56,2m - 0.079s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,15-08-2024 11:14:56,15-08-2024 11:14:56,0.336s,PASSED
"println(""**************FULLY EKYC PASSED**************"")",Chrome 127.0.0.0,,,15-08-2024 11:14:56,15-08-2024 11:14:56,0.001s,PASSED
serreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Server Bio,,15-08-2024 11:14:56,15-08-2024 11:14:56,0.003s,PASSED
"response7 = sendRequest(findTestObject(""EKYC Flow/Server Bio"", [""ser_loan_id"":custloan_id, ""ser_req_id"":serreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,15-08-2024 11:14:56,15-08-2024 11:14:57,0.514s,PASSED
println(response7.getResponseBodyContent()),Chrome 127.0.0.0,,,15-08-2024 11:14:57,15-08-2024 11:14:57,0.004s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,15-08-2024 11:14:57,15-08-2024 11:14:57,0.005s,PASSED
"web1 = getElementPropertyValue(response7, ""webUrl"")",Chrome 127.0.0.0,,,15-08-2024 11:14:57,15-08-2024 11:14:57,0.051s,PASSED
println(web1),Chrome 127.0.0.0,,,15-08-2024 11:14:57,15-08-2024 11:14:57,0.001s,PASSED
openBrowser(web1),Chrome 127.0.0.0,,,15-08-2024 11:14:57,15-08-2024 11:15:01,4.556s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Start verification(SB)/button_Start""))",Chrome 127.0.0.0,,,15-08-2024 11:15:01,15-08-2024 11:15:02,0.737s,PASSED
delay(30),Chrome 127.0.0.0,,,15-08-2024 11:15:02,15-08-2024 11:15:32,30.014s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Face verification(SB)/button_Start""))",Chrome 127.0.0.0,,,15-08-2024 11:15:32,15-08-2024 11:15:33,0.402s,PASSED
delay(120),Chrome 127.0.0.0,,,15-08-2024 11:15:33,15-08-2024 11:17:33,2m - 0.028s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,15-08-2024 11:17:33,15-08-2024 11:17:33,0.471s,PASSED
"println(""**************SERVER BIO PASSED**************"")",Chrome 127.0.0.0,,,15-08-2024 11:17:33,15-08-2024 11:17:33,0.006s,PASSED
loanreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Loan Onboarding,,15-08-2024 11:17:33,15-08-2024 11:17:33,0.008s,PASSED
email = Math.random() * 100,Chrome 127.0.0.0,,,15-08-2024 11:17:33,15-08-2024 11:17:33,0.007s,PASSED
BRN = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,15-08-2024 11:17:33,15-08-2024 11:17:33,0.007s,PASSED
println(loanreq_id),Chrome 127.0.0.0,,,15-08-2024 11:17:33,15-08-2024 11:17:33,0.006s,PASSED
println(BRN),Chrome 127.0.0.0,,,15-08-2024 11:17:33,15-08-2024 11:17:33,0.004s,PASSED
"Loanresponse = sendRequest(findTestObject(""EKYC Flow/Loan Onboarding"", [""Token"":Token, ""loan_id"":custloan_id, ""loan_req_id"":loanreq_id, ""email"":email, ""BRN"":BRN, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,15-08-2024 11:17:33,15-08-2024 11:17:34,0.667s,PASSED
println(Loanresponse.getResponseBodyContent()),Chrome 127.0.0.0,,,15-08-2024 11:17:34,15-08-2024 11:17:34,0.004s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,15-08-2024 11:17:34,15-08-2024 11:17:34,0.003s,PASSED
"println(verifyElementPropertyValue(Loanresponse, ""status"", ""PROCESSING""))",Chrome 127.0.0.0,,,15-08-2024 11:17:34,15-08-2024 11:17:34,0.051s,PASSED
