Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(response2.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:06:09,09-08-2024 15:06:09,0.003s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:06:09,09-08-2024 15:06:09,0.003s,PASSED
"println(verifyElementPropertyValue(response2, ""riskAssessmentType"", ""PROHIBITED_INDUSTRY""))",Chrome 127.0.0.0,,,09-08-2024 15:06:09,09-08-2024 15:06:09,0.073s,PASSED
"println(verifyElementPropertyValue(response2, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,09-08-2024 15:06:09,09-08-2024 15:06:09,0.040s,PASSED
"println(""**************INDUSTRY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,09-08-2024 15:06:09,09-08-2024 15:06:09,0.002s,PASSED
comreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Company Risk Rating,,09-08-2024 15:06:09,09-08-2024 15:06:09,0.001s,PASSED
"response3 = sendRequest(findTestObject(""EKYC Flow/Company Risk Rating"", [""com_loan_id"":custloan_id, ""com_req_id"":comreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:06:09,09-08-2024 15:06:10,1.206s,PASSED
println(response3.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:06:10,09-08-2024 15:06:10,0.004s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:06:10,09-08-2024 15:06:10,0.006s,PASSED
"println(verifyElementPropertyValue(response3, ""riskAssessmentType"", ""COMPANY_RISK""))",Chrome 127.0.0.0,,,09-08-2024 15:06:10,09-08-2024 15:06:10,0.113s,PASSED
"println(verifyElementPropertyValue(response3, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,09-08-2024 15:06:10,09-08-2024 15:06:10,0.040s,PASSED
"println(""**************COMPANY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,09-08-2024 15:06:10,09-08-2024 15:06:10,0.003s,PASSED
serreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Server Bio,,09-08-2024 15:06:10,09-08-2024 15:06:10,0.016s,PASSED
"response7 = sendRequest(findTestObject(""EKYC Flow/Server Bio"", [""ser_loan_id"":custloan_id, ""ser_req_id"":serreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:06:10,09-08-2024 15:06:11,0.741s,PASSED
println(response7.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:06:11,09-08-2024 15:06:11,0.002s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:06:11,09-08-2024 15:06:11,0.001s,PASSED
"web1 = getElementPropertyValue(response7, ""webUrl"")",Chrome 127.0.0.0,,,09-08-2024 15:06:11,09-08-2024 15:06:11,0.081s,PASSED
println(web1),Chrome 127.0.0.0,,,09-08-2024 15:06:11,09-08-2024 15:06:11,0.001s,PASSED
openBrowser(web1),Chrome 127.0.0.0,,,09-08-2024 15:06:11,09-08-2024 15:06:23,12.221s,PASSED
delay(50),Chrome 127.0.0.0,,,09-08-2024 15:06:23,09-08-2024 15:07:14,50.068s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,09-08-2024 15:07:14,09-08-2024 15:07:14,0.311s,PASSED
"println(""**************SERVER BIO PASSED**************"")",Chrome 127.0.0.0,,,09-08-2024 15:07:14,09-08-2024 15:07:14,0.001s,PASSED
