Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ekycreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Fully EKYC,,14-08-2024 11:47:15,14-08-2024 11:47:15,0.007s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,14-08-2024 11:47:15,14-08-2024 11:47:15,0.002s,PASSED
"response6 = sendRequest(findTestObject(""EKYC Flow/Fully EKYC"", [""ekyc_loan_id"":custloan_id, ""ekyc_req_id"":ekycreq_id, ""NRIC"":New_Nric]))",Chrome 127.0.0.0,,,14-08-2024 11:47:15,14-08-2024 11:47:15,0.532s,PASSED
println(response6.getResponseBodyContent()),Chrome 127.0.0.0,,,14-08-2024 11:47:15,14-08-2024 11:47:15,0.007s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,14-08-2024 11:47:15,14-08-2024 11:47:15,0.005s,PASSED
"web = getElementPropertyValue(response6, ""webUrl"")",Chrome 127.0.0.0,,,14-08-2024 11:47:15,14-08-2024 11:47:15,0.069s,PASSED
println(web),Chrome 127.0.0.0,,,14-08-2024 11:47:15,14-08-2024 11:47:15,0.003s,PASSED
openBrowser(web),Chrome 127.0.0.0,,,14-08-2024 11:47:15,14-08-2024 11:47:23,7.160s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Start verification(fully)/button_Start""))",Chrome 127.0.0.0,,,14-08-2024 11:47:23,14-08-2024 11:47:25,2.656s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Choose an upload method(fully)/button_Continue on mobile""))",Chrome 127.0.0.0,,,14-08-2024 11:47:25,14-08-2024 11:47:27,1.672s,PASSED
delay(180),Chrome 127.0.0.0,,,14-08-2024 11:47:27,14-08-2024 11:50:27,3m - 0.071s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,14-08-2024 11:50:27,14-08-2024 11:50:27,0.396s,PASSED
"println(""**************FULLY EKYC PASSED**************"")",Chrome 127.0.0.0,,,14-08-2024 11:50:27,14-08-2024 11:50:27,0.001s,PASSED
serreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Server Bio,,14-08-2024 11:50:27,14-08-2024 11:50:27,0.001s,PASSED
"response7 = sendRequest(findTestObject(""EKYC Flow/Server Bio"", [""ser_loan_id"":custloan_id, ""ser_req_id"":serreq_id, ""NRIC"":New_Nric]))",Chrome 127.0.0.0,,,14-08-2024 11:50:27,14-08-2024 11:50:28,0.569s,PASSED
println(response7.getResponseBodyContent()),Chrome 127.0.0.0,,,14-08-2024 11:50:28,14-08-2024 11:50:28,0.005s,PASSED
