Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
statreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Member Onboarding Status,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.002s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.001s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.001s,PASSED
"response4 = sendRequest(findTestObject(""EKYC Flow/Member Onboarding Status"", [""stat_req_id"":statreq_id]))",Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.167s,PASSED
println(response4.getResponseBodyContent()),Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.003s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.002s,PASSED
"println(verifyElementPropertyValue(response4, ""exists"", ""true""))",Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.051s,PASSED
exreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Member Existence Check,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.004s,PASSED
"response5 = sendRequest(findTestObject(""EKYC Flow/Member Existence Check"", [""ex_loan_id"":custloan_id, ""ex_req_id"":exreq_id, ""NRIC"":New_Nric]))",Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.478s,PASSED
println(response5.getResponseBodyContent()),Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.006s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.005s,PASSED
"println(verifyElementPropertyValue(response5, ""exists"", ""true""))",Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.061s,PASSED
"println(""**************MEMBER EXISTENCE PASSED**************"")",Chrome 127.0.0.0,,,01-08-2024 18:23:09,01-08-2024 18:23:09,0.002s,PASSED
ekycreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Fully EKYC,,01-08-2024 18:23:09,01-08-2024 18:23:10,0.028s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,01-08-2024 18:23:10,01-08-2024 18:23:10,0.002s,PASSED
"response6 = sendRequest(findTestObject(""EKYC Flow/Fully EKYC"", [""ekyc_loan_id"":custloan_id, ""ekyc_req_id"":ekycreq_id, ""NRIC"":New_Nric]))",Chrome 127.0.0.0,,,01-08-2024 18:23:10,01-08-2024 18:23:10,0.670s,PASSED
println(response6.getResponseBodyContent()),Chrome 127.0.0.0,,,01-08-2024 18:23:10,01-08-2024 18:23:10,0.003s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,01-08-2024 18:23:10,01-08-2024 18:23:10,0.002s,PASSED
"web = getElementPropertyValue(response6, ""webUrl"")",Chrome 127.0.0.0,,,01-08-2024 18:23:10,01-08-2024 18:23:10,0.055s,PASSED
println(web),Chrome 127.0.0.0,,,01-08-2024 18:23:10,01-08-2024 18:23:10,0.001s,PASSED
openBrowser(web),Chrome 127.0.0.0,,,01-08-2024 18:23:10,01-08-2024 18:23:14,3.461s,PASSED
delay(90),Chrome 127.0.0.0,,,01-08-2024 18:23:14,01-08-2024 18:24:44,1m - 30.067s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,01-08-2024 18:24:44,01-08-2024 18:24:44,0.407s,PASSED
"println(""**************FULLY EKYC PASSED**************"")",Chrome 127.0.0.0,,,01-08-2024 18:24:44,01-08-2024 18:24:44,0.001s,PASSED
