Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer IDV,Chrome 127.0.0.0,,,09-08-2024 15:55:39,09-08-2024 15:56:47,1m - 8.444s,PASSED
,,,,,,,
Test Cases/TC02_Customer_Idv,Chrome 127.0.0.0,Scenario 2 : Take NRIC from customer idv table that has done fully ekyc,,09-08-2024 15:55:39,09-08-2024 15:56:47,1m - 8.134s,PASSED
statreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Member Onboarding Status,,09-08-2024 15:55:40,09-08-2024 15:55:40,0.048s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,09-08-2024 15:55:40,09-08-2024 15:55:40,0.002s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,09-08-2024 15:55:40,09-08-2024 15:55:40,0.005s,PASSED
"response4 = sendRequest(findTestObject(""EKYC Flow/Member Onboarding Status"", [""stat_req_id"":statreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:55:40,09-08-2024 15:55:43,2.974s,PASSED
println(response4.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:55:43,09-08-2024 15:55:43,0.020s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:55:43,09-08-2024 15:55:43,0.311s,PASSED
"println(verifyElementPropertyValue(response4, ""exists"", ""true""))",Chrome 127.0.0.0,,,09-08-2024 15:55:43,09-08-2024 15:55:43,0.152s,PASSED
exreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Member Existence Check,,09-08-2024 15:55:43,09-08-2024 15:55:43,0.002s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,09-08-2024 15:55:43,09-08-2024 15:55:43,0.002s,PASSED
"response5 = sendRequest(findTestObject(""EKYC Flow/Member Existence Check"", [""ex_loan_id"":custloan_id, ""ex_req_id"":exreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:55:43,09-08-2024 15:55:44,0.560s,PASSED
println(response5.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:55:44,09-08-2024 15:55:44,0.003s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:55:44,09-08-2024 15:55:44,0.003s,PASSED
"println(verifyElementPropertyValue(response5, ""exists"", ""true""))",Chrome 127.0.0.0,,,09-08-2024 15:55:44,09-08-2024 15:55:44,0.083s,PASSED
"println(""**************MEMBER EXISTENCE PASSED**************"")",Chrome 127.0.0.0,,,09-08-2024 15:55:44,09-08-2024 15:55:44,0.003s,PASSED
custreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Customer Risk Rating,,09-08-2024 15:55:44,09-08-2024 15:55:44,0.004s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,09-08-2024 15:55:44,09-08-2024 15:55:44,0.003s,PASSED
println(custloan_id),Chrome 127.0.0.0,,,09-08-2024 15:55:44,09-08-2024 15:55:44,0.004s,PASSED
"response1 = sendRequest(findTestObject(""EKYC Flow/Customer Risk Rating"", [""cust_req_id"":custreq_id, ""cust_loan_id"":custloan_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:55:44,09-08-2024 15:55:47,2.939s,PASSED
println(response1.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:55:47,09-08-2024 15:55:47,0.009s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:55:47,09-08-2024 15:55:47,0.009s,PASSED
"println(verifyElementPropertyValue(response1, ""evaluationStatus"", ""Approve""))",Chrome 127.0.0.0,,,09-08-2024 15:55:47,09-08-2024 15:55:47,0.086s,PASSED
"println(""**************CUSTOMER RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,09-08-2024 15:55:47,09-08-2024 15:55:47,0.001s,PASSED
indreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Industry Risk Rating,,09-08-2024 15:55:47,09-08-2024 15:55:47,0.005s,PASSED
"response2 = sendRequest(findTestObject(""EKYC Flow/Industry Risk Rating"", [""ind_loan_id"":custloan_id, ""ind_req_id"":indreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:55:47,09-08-2024 15:55:48,1.218s,PASSED
println(response2.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:55:48,09-08-2024 15:55:48,0.005s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:55:48,09-08-2024 15:55:48,0.004s,PASSED
"println(verifyElementPropertyValue(response2, ""riskAssessmentType"", ""PROHIBITED_INDUSTRY""))",Chrome 127.0.0.0,,,09-08-2024 15:55:48,09-08-2024 15:55:48,0.069s,PASSED
"println(verifyElementPropertyValue(response2, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,09-08-2024 15:55:48,09-08-2024 15:55:48,0.047s,PASSED
"println(""**************INDUSTRY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,09-08-2024 15:55:48,09-08-2024 15:55:48,0.002s,PASSED
comreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Company Risk Rating,,09-08-2024 15:55:48,09-08-2024 15:55:48,0.004s,PASSED
"response3 = sendRequest(findTestObject(""EKYC Flow/Company Risk Rating"", [""com_loan_id"":custloan_id, ""com_req_id"":comreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:55:48,09-08-2024 15:55:49,0.839s,PASSED
println(response3.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:55:49,09-08-2024 15:55:49,0.006s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:55:49,09-08-2024 15:55:49,0.002s,PASSED
"println(verifyElementPropertyValue(response3, ""riskAssessmentType"", ""COMPANY_RISK""))",Chrome 127.0.0.0,,,09-08-2024 15:55:49,09-08-2024 15:55:49,0.073s,PASSED
"println(verifyElementPropertyValue(response3, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,09-08-2024 15:55:49,09-08-2024 15:55:49,0.060s,PASSED
"println(""**************COMPANY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,09-08-2024 15:55:49,09-08-2024 15:55:49,0.001s,PASSED
serreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Server Bio,,09-08-2024 15:55:49,09-08-2024 15:55:49,0.017s,PASSED
"response7 = sendRequest(findTestObject(""EKYC Flow/Server Bio"", [""ser_loan_id"":custloan_id, ""ser_req_id"":serreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,09-08-2024 15:55:49,09-08-2024 15:55:51,1.493s,PASSED
println(response7.getResponseBodyContent()),Chrome 127.0.0.0,,,09-08-2024 15:55:51,09-08-2024 15:55:51,0.007s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,09-08-2024 15:55:51,09-08-2024 15:55:51,0.003s,PASSED
