Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
indreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Industry Risk Rating,,13-08-2024 10:13:51,13-08-2024 10:13:51,0.005s,PASSED
"response2 = sendRequest(findTestObject(""EKYC Flow/Industry Risk Rating"", [""ind_loan_id"":custloan_id, ""ind_req_id"":indreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,13-08-2024 10:13:51,13-08-2024 10:13:52,0.989s,PASSED
println(response2.getResponseBodyContent()),Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.005s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.005s,PASSED
"println(verifyElementPropertyValue(response2, ""riskAssessmentType"", ""PROHIBITED_INDUSTRY""))",Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.120s,PASSED
"println(verifyElementPropertyValue(response2, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.068s,PASSED
"println(""**************INDUSTRY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.001s,PASSED
comreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Company Risk Rating,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.001s,PASSED
"response3 = sendRequest(findTestObject(""EKYC Flow/Company Risk Rating"", [""com_loan_id"":custloan_id, ""com_req_id"":comreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.597s,PASSED
println(response3.getResponseBodyContent()),Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.005s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.005s,PASSED
"println(verifyElementPropertyValue(response3, ""riskAssessmentType"", ""COMPANY_RISK""))",Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:52,0.053s,PASSED
"println(verifyElementPropertyValue(response3, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,13-08-2024 10:13:52,13-08-2024 10:13:53,0.102s,PASSED
"println(""**************COMPANY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,13-08-2024 10:13:53,13-08-2024 10:13:53,0.001s,PASSED
serreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Server Bio,,13-08-2024 10:13:53,13-08-2024 10:13:53,0.016s,PASSED
"response7 = sendRequest(findTestObject(""EKYC Flow/Server Bio"", [""ser_loan_id"":custloan_id, ""ser_req_id"":serreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,13-08-2024 10:13:53,13-08-2024 10:13:53,0.638s,PASSED
println(response7.getResponseBodyContent()),Chrome 127.0.0.0,,,13-08-2024 10:13:53,13-08-2024 10:13:53,0.003s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,13-08-2024 10:13:53,13-08-2024 10:13:53,0.003s,PASSED
"web1 = getElementPropertyValue(response7, ""webUrl"")",Chrome 127.0.0.0,,,13-08-2024 10:13:53,13-08-2024 10:13:53,0.077s,PASSED
println(web1),Chrome 127.0.0.0,,,13-08-2024 10:13:53,13-08-2024 10:13:53,0.001s,PASSED
openBrowser(web1),Chrome 127.0.0.0,,,13-08-2024 10:13:53,13-08-2024 10:14:05,11.264s,PASSED
delay(50),Chrome 127.0.0.0,,,13-08-2024 10:14:05,13-08-2024 10:14:55,50.068s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,13-08-2024 10:14:55,13-08-2024 10:14:55,0.308s,PASSED
"println(""**************SERVER BIO PASSED**************"")",Chrome 127.0.0.0,,,13-08-2024 10:14:55,13-08-2024 10:14:55,0.001s,PASSED
