Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer IDV,,,,14-08-2024 10:57:33,14-08-2024 10:57:57,24.204s,FAILED
,,,,,,,
Test Cases/TC02_Customer_Idv,,Scenario 2 : Take NRIC from customer idv table that has done fully ekyc,,14-08-2024 10:57:53,14-08-2024 10:57:57,4.167s,FAILED
statreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,,Member Onboarding Status,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.001s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,,,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.001s,PASSED
println(custloan_id),,,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.000s,PASSED
"response4 = sendRequest(findTestObject(""EKYC Flow/Member Onboarding Status"", [""stat_req_id"":statreq_id, ""NRIC"":IDV_Nric]))",,,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.213s,PASSED
println(response4.getResponseBodyContent()),,,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.001s,PASSED
getStatusCode()).isEqualTo(200),,,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.001s,PASSED
"println(verifyElementPropertyValue(response4, ""exists"", ""true""))",,,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.062s,PASSED
exreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,,Member Existence Check,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.001s,PASSED
println(custloan_id),,,,14-08-2024 10:57:53,14-08-2024 10:57:53,0.000s,PASSED
"response5 = sendRequest(findTestObject(""EKYC Flow/Member Existence Check"", [""ex_loan_id"":custloan_id, ""ex_req_id"":exreq_id, ""NRIC"":IDV_Nric]))",,,,14-08-2024 10:57:53,14-08-2024 10:57:54,0.127s,PASSED
println(response5.getResponseBodyContent()),,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.000s,PASSED
getStatusCode()).isEqualTo(200),,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.001s,PASSED
"println(verifyElementPropertyValue(response5, ""exists"", ""true""))",,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.048s,PASSED
"println(""**************MEMBER EXISTENCE PASSED**************"")",,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.000s,PASSED
custreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,,Customer Risk Rating,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.001s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.000s,PASSED
println(custloan_id),,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.000s,PASSED
"response1 = sendRequest(findTestObject(""EKYC Flow/Customer Risk Rating"", [""cust_req_id"":custreq_id, ""cust_loan_id"":custloan_id, ""NRIC"":IDV_Nric]))",,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.886s,PASSED
println(response1.getResponseBodyContent()),,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.001s,PASSED
getStatusCode()).isEqualTo(200),,,,14-08-2024 10:57:54,14-08-2024 10:57:54,0.001s,PASSED
"println(verifyElementPropertyValue(response1, ""evaluationStatus"", ""Approve""))",,,,14-08-2024 10:57:54,14-08-2024 10:57:55,0.084s,PASSED
"println(""**************CUSTOMER RISK RATING PASSED**************"")",,,,14-08-2024 10:57:55,14-08-2024 10:57:55,0.000s,PASSED
indreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,,Industry Risk Rating,,14-08-2024 10:57:55,14-08-2024 10:57:55,0.000s,PASSED
"response2 = sendRequest(findTestObject(""EKYC Flow/Industry Risk Rating"", [""ind_loan_id"":custloan_id, ""ind_req_id"":indreq_id, ""NRIC"":IDV_Nric]))",,,,14-08-2024 10:57:55,14-08-2024 10:57:56,1.140s,PASSED
println(response2.getResponseBodyContent()),,,,14-08-2024 10:57:56,14-08-2024 10:57:56,0.001s,PASSED
getStatusCode()).isEqualTo(200),,,,14-08-2024 10:57:56,14-08-2024 10:57:56,0.000s,PASSED
"println(verifyElementPropertyValue(response2, ""riskAssessmentType"", ""PROHIBITED_INDUSTRY""))",,,,14-08-2024 10:57:56,14-08-2024 10:57:56,0.069s,PASSED
"println(verifyElementPropertyValue(response2, ""evaluationStatus"", ""Reject""))",,,,14-08-2024 10:57:56,14-08-2024 10:57:56,0.040s,PASSED
"println(""**************INDUSTRY RISK RATING PASSED**************"")",,,,14-08-2024 10:57:56,14-08-2024 10:57:56,0.001s,PASSED
comreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,,Company Risk Rating,,14-08-2024 10:57:56,14-08-2024 10:57:56,0.000s,PASSED
"response3 = sendRequest(findTestObject(""EKYC Flow/Company Risk Rating"", [""com_loan_id"":custloan_id, ""com_req_id"":comreq_id, ""NRIC"":IDV_Nric]))",,,,14-08-2024 10:57:56,14-08-2024 10:57:57,0.806s,PASSED
println(response3.getResponseBodyContent()),,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.000s,PASSED
getStatusCode()).isEqualTo(200),,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.001s,PASSED
"println(verifyElementPropertyValue(response3, ""riskAssessmentType"", ""COMPANY_RISK""))",,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.047s,PASSED
"println(verifyElementPropertyValue(response3, ""evaluationStatus"", ""Reject""))",,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.041s,PASSED
"println(""**************COMPANY RISK RATING PASSED**************"")",,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.000s,PASSED
serreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,,Server Bio,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.000s,PASSED
"response7 = sendRequest(findTestObject(""EKYC Flow/Server Bio"", [""ser_loan_id"":custloan_id, ""ser_req_id"":serreq_id, ""NRIC"":IDV_Nric]))",,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.525s,PASSED
println(response7.getResponseBodyContent()),,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.001s,PASSED
getStatusCode()).isEqualTo(200),,,,14-08-2024 10:57:57,14-08-2024 10:57:57,0.003s,FAILED
